link,avg price
https://tabelog.com/en/kyoto/A2601/A260101/26038972/,12499.5
https://tabelog.com/en/kyoto/A2601/A260301/26039518/,8999.5
https://tabelog.com/en/kyoto/A2601/A260201/26002583/,5499.5
https://tabelog.com/en/kyoto/A2601/A260202/26006733/,17499.5
https://tabelog.com/en/kyoto/A2601/A260201/26040329/,8999.5
https://tabelog.com/en/kyoto/A2601/A260304/26042130/,12499.5
https://tabelog.com/en/kyoto/A2601/A260301/26002441/,12499.5
https://tabelog.com/en/kyoto/A2601/A260101/26031208/,8999.5
https://tabelog.com/en/kyoto/A2601/A260202/26024174/,6999.5
https://tabelog.com/en/kyoto/A2601/A260301/26041409/,12499.5
https://tabelog.com/en/kyoto/A2601/A260202/26002130/,8999.5
https://tabelog.com/en/kyoto/A2601/A260301/26002059/,8999.5
https://tabelog.com/en/kyoto/A2601/A260301/26039228/,24999.5
https://tabelog.com/en/kyoto/A2601/A260202/26004842/,8999.5
https://tabelog.com/en/kyoto/A2601/A260101/26039689/,12499.5
https://tabelog.com/en/kyoto/A2601/A260201/26039792/,2499.5
https://tabelog.com/en/kyoto/A2601/A260202/26020754/,6999.5
https://tabelog.com/en/kyoto/A2601/A260301/26036119/,12499.5
https://tabelog.com/en/kyoto/A2601/A260301/26001379/,12499.5
https://tabelog.com/en/kyoto/A2601/A260202/26030697/,24999.5
https://tabelog.com/en/kyoto/A2601/A260301/26041466/,12499.5
https://tabelog.com/en/kyoto/A2601/A260301/26003500/,4499.5
https://tabelog.com/en/kyoto/A2601/A260301/26040469/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26037826/,12499.5
https://tabelog.com/en/kyoto/A2601/A260301/26013607/,12499.5
https://tabelog.com/en/kyoto/A2601/A260301/26030521/,2499.5
https://tabelog.com/en/kyoto/A2601/A260201/26034508/,5499.5
https://tabelog.com/en/kyoto/A2601/A260202/26020065/,8999.5
https://tabelog.com/en/kyoto/A2601/A260604/26002401/,5499.5
https://tabelog.com/en/kyoto/A2601/A260202/26002088/,6999.5
https://tabelog.com/en/kyoto/A2601/A260301/26001833/,5499.5
https://tabelog.com/en/kyoto/A2601/A260301/26009394/,34999.5
https://tabelog.com/en/kyoto/A2601/A260301/26037084/,5499.5
https://tabelog.com/en/kyoto/A2601/A260301/26036578/,34999.5
https://tabelog.com/en/kyoto/A2601/A260301/26001963/,8999.5
https://tabelog.com/en/kyoto/A2601/A260101/26041666/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26016900/,6999.5
https://tabelog.com/en/kyoto/A2601/A260301/26001441/,5499.5
https://tabelog.com/en/kyoto/A2601/A260201/26041985/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26036216/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26029233/,4499.5
https://tabelog.com/en/kyoto/A2601/A260202/26001889/,12499.5
https://tabelog.com/en/kyoto/A2601/A260101/26038128/,3499.5
https://tabelog.com/en/kyoto/A2601/A260202/26036634/,8999.5
https://tabelog.com/en/kyoto/A2601/A260301/26023389/,8999.5
https://tabelog.com/en/kyoto/A2601/A260301/26002743/,5499.5
https://tabelog.com/en/kyoto/A2601/A260101/26036592/,4499.5
https://tabelog.com/en/kyoto/A2601/A260301/26040071/,8999.5
https://tabelog.com/en/kyoto/A2601/A260201/26037431/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26022647/,6999.5
https://tabelog.com/en/kyoto/A2601/A260203/26001469/,12499.5
https://tabelog.com/en/kyoto/A2601/A260101/26024935/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26006494/,24999.5
https://tabelog.com/en/kyoto/A2601/A260101/26006121/,8999.5
https://tabelog.com/en/kyoto/A2601/A260101/26035349/,24999.5
https://tabelog.com/en/kyoto/A2601/A260101/26041195/,4499.5
https://tabelog.com/en/kyoto/A2601/A260202/26033471/,6999.5
https://tabelog.com/en/kyoto/A2601/A260201/26006073/,17499.5
https://tabelog.com/en/kyoto/A2601/A260202/26000659/,24999.5
https://tabelog.com/en/kyoto/A2601/A260101/26036172/,5499.5
https://tabelog.com/en/kyoto/A2601/A260101/26000784/,6999.5
https://tabelog.com/en/kyoto/A2601/A260401/26023451/,8999.5
https://tabelog.com/en/kyoto/A2601/A260301/26036138/,6999.5
https://tabelog.com/en/kyoto/A2601/A260301/26034036/,12499.5
https://tabelog.com/en/kyoto/A2601/A260501/26038342/,17499.5
https://tabelog.com/en/kyoto/A2601/A260301/26032801/,6999.5
https://tabelog.com/en/kyoto/A2601/A260302/26002638/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26003135/,6999.5
https://tabelog.com/en/kyoto/A2601/A260201/26006163/,5499.5
https://tabelog.com/en/kyoto/A2601/A260202/26001495/,17499.5
https://tabelog.com/en/kyoto/A2601/A260101/26017739/,12499.5
https://tabelog.com/en/kyoto/A2601/A260101/26038652/,3499.5
https://tabelog.com/en/kyoto/A2601/A260101/26025629/,4499.5
https://tabelog.com/en/kyoto/A2601/A260202/26040878/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26025288/,3499.5
https://tabelog.com/en/kyoto/A2601/A260501/26040795/,4499.5
https://tabelog.com/en/kyoto/A2601/A260301/26001422/,6999.5
https://tabelog.com/en/kyoto/A2601/A260101/26038857/,4499.5
https://tabelog.com/en/kyoto/A2601/A260301/26041979/,12499.5
https://tabelog.com/en/kyoto/A2601/A260201/26040377/,2499.5
https://tabelog.com/en/kyoto/A2601/A260201/26034775/,8999.5
https://tabelog.com/en/kyoto/A2601/A260201/26033518/,5499.5
https://tabelog.com/en/kyoto/A2601/A260201/26027041/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26038044/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26040365/,6999.5
https://tabelog.com/en/kyoto/A2601/A260301/26040419/,12499.5
https://tabelog.com/en/kyoto/A2601/A260301/26040420/,8999.5
https://tabelog.com/en/kyoto/A2601/A260101/26041413/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26019479/,4499.5
https://tabelog.com/en/kyoto/A2601/A260301/26041488/,5499.5
https://tabelog.com/en/kyoto/A2601/A260202/26040165/,4499.5
https://tabelog.com/en/kyoto/A2601/A260301/26024703/,5499.5
https://tabelog.com/en/kyoto/A2601/A260604/26011649/,1499.5
https://tabelog.com/en/kyoto/A2601/A260202/26037096/,5499.5
https://tabelog.com/en/kyoto/A2601/A260101/26029264/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26041411/,8999.5
https://tabelog.com/en/kyoto/A2601/A260301/26007250/,24999.5
https://tabelog.com/en/kyoto/A2601/A260201/26039770/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26025890/,2499.5
https://tabelog.com/en/kyoto/A2601/A260201/26020006/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26041777/,2499.5
https://tabelog.com/en/kyoto/A2601/A260401/26003335/,3499.5
https://tabelog.com/en/kyoto/A2601/A260202/26038603/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26038801/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26042170/,5499.5
https://tabelog.com/en/kyoto/A2601/A260203/26024455/,4499.5
https://tabelog.com/en/kyoto/A2601/A260301/26042226/,5499.5
https://tabelog.com/en/kyoto/A2601/A260301/26040681/,17499.5
https://tabelog.com/en/kyoto/A2601/A260301/26001187/,3499.5
https://tabelog.com/en/kyoto/A2601/A260101/26025477/,8999.5
https://tabelog.com/en/kyoto/A2607/A260702/26020811/,1499.5
https://tabelog.com/en/kyoto/A2601/A260101/26031679/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26016449/,5499.5
https://tabelog.com/en/kyoto/A2601/A260101/26041968/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26041499/,6999.5
https://tabelog.com/en/kyoto/A2601/A260203/26023889/,5499.5
https://tabelog.com/en/kyoto/A2601/A260302/26026321/,3499.5
https://tabelog.com/en/kyoto/A2601/A260202/26035086/,5499.5
https://tabelog.com/en/kyoto/A2601/A260401/26001442/,6999.5
https://tabelog.com/en/kyoto/A2601/A260201/26035463/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26041229/,1499.5
https://tabelog.com/en/kyoto/A2601/A260201/26041893/,5499.5
https://tabelog.com/en/kyoto/A2601/A260201/26024076/,3499.5
https://tabelog.com/en/kyoto/A2601/A260101/26000882/,12499.5
https://tabelog.com/en/kyoto/A2601/A260201/26037000/,4499.5
https://tabelog.com/en/kyoto/A2601/A260101/26017013/,2499.5
https://tabelog.com/en/kyoto/A2601/A260201/26022036/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26004590/,4499.5
https://tabelog.com/en/kyoto/A2601/A260401/26017285/,3499.5
https://tabelog.com/en/kyoto/A2601/A260202/26035630/,2499.5
https://tabelog.com/en/kyoto/A2601/A260201/26037613/,6999.5
https://tabelog.com/en/kyoto/A2601/A260301/26032604/,3499.5
https://tabelog.com/en/kyoto/A2601/A260601/26003451/,17499.5
https://tabelog.com/en/kyoto/A2601/A260201/26027706/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26040680/,4499.5
https://tabelog.com/en/kyoto/A2601/A260101/26016846/,6999.5
https://tabelog.com/en/kyoto/A2601/A260203/26027964/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26004122/,5499.5
https://tabelog.com/en/kyoto/A2601/A260301/26036304/,17499.5
https://tabelog.com/en/kyoto/A2601/A260201/26042586/,
https://tabelog.com/en/kyoto/A2601/A260201/26042169/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26007263/,5499.5
https://tabelog.com/en/kyoto/A2601/A260401/26028652/,4499.5
https://tabelog.com/en/kyoto/A2601/A260301/26041424/,24999.5
https://tabelog.com/en/kyoto/A2601/A260201/26041448/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26031987/,6999.5
https://tabelog.com/en/kyoto/A2601/A260601/26036861/,5499.5
https://tabelog.com/en/kyoto/A2601/A260101/26041700/,12499.5
https://tabelog.com/en/kyoto/A2601/A260101/26000869/,6999.5
https://tabelog.com/en/kyoto/A2607/A260701/26017864/,1499.5
https://tabelog.com/en/kyoto/A2601/A260201/26033368/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26040675/,4499.5
https://tabelog.com/en/kyoto/A2601/A260603/26035363/,2499.5
https://tabelog.com/en/kyoto/A2601/A260301/26028346/,17499.5
https://tabelog.com/en/kyoto/A2601/A260202/26007183/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26041406/,3499.5
https://tabelog.com/en/kyoto/A2601/A260101/26039467/,17499.5
https://tabelog.com/en/kyoto/A2601/A260601/26030263/,3499.5
https://tabelog.com/en/kyoto/A2601/A260202/26041843/,12499.5
https://tabelog.com/en/kyoto/A2601/A260401/26001443/,5499.5
https://tabelog.com/en/kyoto/A2601/A260301/26036035/,17499.5
https://tabelog.com/en/kyoto/A2601/A260302/26031516/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26032291/,8999.5
https://tabelog.com/en/kyoto/A2601/A260401/26030620/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26035568/,4499.5
https://tabelog.com/en/kyoto/A2601/A260203/26002935/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26026731/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26038085/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26041311/,17499.5
https://tabelog.com/en/kyoto/A2601/A260503/26000619/,8999.5
https://tabelog.com/en/kyoto/A2601/A260201/26041407/,3499.5
https://tabelog.com/en/kyoto/A2601/A260101/26033908/,4499.5
https://tabelog.com/en/kyoto/A2601/A260101/26040857/,8999.5
https://tabelog.com/en/kyoto/A2601/A260301/26041771/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26021711/,3499.5
https://tabelog.com/en/kyoto/A2601/A260203/26034967/,6999.5
https://tabelog.com/en/kyoto/A2601/A260403/26010803/,2499.5
https://tabelog.com/en/kyoto/A2601/A260201/26033811/,8999.5
https://tabelog.com/en/kyoto/A2601/A260301/26039016/,5499.5
https://tabelog.com/en/kyoto/A2601/A260202/26041109/,17499.5
https://tabelog.com/en/kyoto/A2601/A260201/26030403/,5499.5
https://tabelog.com/en/kyoto/A2601/A260301/26033378/,8999.5
https://tabelog.com/en/kyoto/A2601/A260201/26041637/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26019053/,5499.5
https://tabelog.com/en/kyoto/A2601/A260201/26039602/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26041037/,2499.5
https://tabelog.com/en/kyoto/A2601/A260201/26037032/,8999.5
https://tabelog.com/en/kyoto/A2601/A260101/26031801/,8999.5
https://tabelog.com/en/kyoto/A2601/A260201/26018057/,3499.5
https://tabelog.com/en/kyoto/A2601/A260401/26041933/,5499.5
https://tabelog.com/en/kyoto/A2601/A260503/26022937/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26038720/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26002738/,6999.5
https://tabelog.com/en/kyoto/A2601/A260202/26026212/,3499.5
https://tabelog.com/en/kyoto/A2601/A260202/26004084/,2499.5
https://tabelog.com/en/kyoto/A2601/A260201/26027397/,5499.5
https://tabelog.com/en/kyoto/A2601/A260101/26002874/,5499.5
https://tabelog.com/en/kyoto/A2601/A260201/26041348/,4499.5
https://tabelog.com/en/kyoto/A2601/A260301/26000743/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26028193/,17499.5
https://tabelog.com/en/kyoto/A2601/A260101/26006664/,3499.5
https://tabelog.com/en/kyoto/A2601/A260203/26029439/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26004071/,2499.5
https://tabelog.com/en/kyoto/A2601/A260202/26040783/,3499.5
https://tabelog.com/en/kyoto/A2601/A260401/26016011/,5499.5
https://tabelog.com/en/kyoto/A2609/A260902/26008298/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26000078/,3499.5
https://tabelog.com/en/kyoto/A2601/A260202/26004367/,3499.5
https://tabelog.com/en/kyoto/A2601/A260202/26038233/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26024556/,4499.5
https://tabelog.com/en/kyoto/A2601/A260202/26031396/,5499.5
https://tabelog.com/en/kyoto/A2601/A260601/26042000/,12499.5
https://tabelog.com/en/kyoto/A2601/A260201/26036854/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26006117/,4499.5
https://tabelog.com/en/kyoto/A2601/A260101/26040632/,6999.5
https://tabelog.com/en/kyoto/A2601/A260203/26041838/,2499.5
https://tabelog.com/en/kyoto/A2601/A260202/26040572/,6999.5
https://tabelog.com/en/kyoto/A2601/A260401/26037495/,3499.5
https://tabelog.com/en/kyoto/A2601/A260202/26016564/,12499.5
https://tabelog.com/en/kyoto/A2601/A260201/26039406/,3499.5
https://tabelog.com/en/kyoto/A2601/A260601/26031960/,2499.5
https://tabelog.com/en/kyoto/A2601/A260301/26026031/,8999.5
https://tabelog.com/en/kyoto/A2601/A260101/26004002/,4499.5
https://tabelog.com/en/kyoto/A2601/A260101/26029974/,8999.5
https://tabelog.com/en/kyoto/A2601/A260203/26004700/,12499.5
https://tabelog.com/en/kyoto/A2601/A260201/26023213/,4499.5
https://tabelog.com/en/kyoto/A2601/A260401/26035618/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26041041/,8999.5
https://tabelog.com/en/kyoto/A2601/A260201/26001079/,8999.5
https://tabelog.com/en/kyoto/A2601/A260403/26025347/,
https://tabelog.com/en/kyoto/A2601/A260301/26038827/,12499.5
https://tabelog.com/en/kyoto/A2601/A260203/26038255/,4499.5
https://tabelog.com/en/kyoto/A2601/A260202/26006371/,8999.5
https://tabelog.com/en/kyoto/A2601/A260101/26006548/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26035207/,5499.5
https://tabelog.com/en/kyoto/A2601/A260302/26035183/,6999.5
https://tabelog.com/en/kyoto/A2601/A260201/26039751/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26042396/,4499.5
https://tabelog.com/en/kyoto/A2601/A260301/26037984/,6999.5
https://tabelog.com/en/kyoto/A2601/A260201/26037225/,6999.5
https://tabelog.com/en/kyoto/A2601/A260101/26000792/,2499.5
https://tabelog.com/en/kyoto/A2601/A260301/26040369/,2499.5
https://tabelog.com/en/kyoto/A2601/A260501/26042305/,
https://tabelog.com/en/kyoto/A2601/A260401/26029685/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26040882/,2499.5
https://tabelog.com/en/kyoto/A2601/A260201/26039824/,8999.5
https://tabelog.com/en/kyoto/A2607/A260702/26006587/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26013556/,3499.5
https://tabelog.com/en/kyoto/A2601/A260603/26006253/,5499.5
https://tabelog.com/en/kyoto/A2601/A260301/26032413/,8999.5
https://tabelog.com/en/kyoto/A2601/A260201/26040668/,2499.5
https://tabelog.com/en/kyoto/A2601/A260201/26039267/,3499.5
https://tabelog.com/en/kyoto/A2601/A260202/26036071/,17499.5
https://tabelog.com/en/kyoto/A2601/A260201/26019208/,5499.5
https://tabelog.com/en/kyoto/A2601/A260201/26039752/,3499.5
https://tabelog.com/en/kyoto/A2601/A260202/26034656/,2499.5
https://tabelog.com/en/kyoto/A2601/A260101/26028812/,2499.5
https://tabelog.com/en/kyoto/A2601/A260202/26017489/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26004942/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26000269/,17499.5
https://tabelog.com/en/kyoto/A2607/A260702/26030076/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26000582/,5499.5
https://tabelog.com/en/kyoto/A2601/A260101/26041567/,12499.5
https://tabelog.com/en/kyoto/A2601/A260302/26005368/,6999.5
https://tabelog.com/en/kyoto/A2601/A260503/26003669/,4499.5
https://tabelog.com/en/kyoto/A2601/A260503/26040257/,12499.5
https://tabelog.com/en/kyoto/A2601/A260202/26002988/,5499.5
https://tabelog.com/en/kyoto/A2601/A260201/26039120/,5499.5
https://tabelog.com/en/kyoto/A2601/A260201/26031019/,3499.5
https://tabelog.com/en/kyoto/A2601/A260201/26033017/,3499.5
https://tabelog.com/en/kyoto/A2601/A260401/26012710/,3499.5
https://tabelog.com/en/kyoto/A2601/A260302/26032961/,4499.5
https://tabelog.com/en/kyoto/A2601/A260203/26017844/,12499.5
https://tabelog.com/en/kyoto/A2601/A260201/26041696/,4499.5
https://tabelog.com/en/kyoto/A2601/A260202/26029875/,2499.5
https://tabelog.com/en/kyoto/A2601/A260203/26026734/,2499.5
https://tabelog.com/en/kyoto/A2601/A260201/26031115/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26027450/,24999.5
https://tabelog.com/en/kyoto/A2601/A260601/26027026/,2499.5
https://tabelog.com/en/kyoto/A2601/A260501/26001518/,6999.5
https://tabelog.com/en/kyoto/A2601/A260201/26041042/,12499.5
https://tabelog.com/en/kyoto/A2601/A260301/26040481/,12499.5
https://tabelog.com/en/kyoto/A2601/A260301/26029496/,6999.5
https://tabelog.com/en/kyoto/A2601/A260301/26031884/,4499.5
https://tabelog.com/en/kyoto/A2601/A260301/26039917/,4499.5
https://tabelog.com/en/kyoto/A2601/A260202/26033333/,4499.5
https://tabelog.com/en/kyoto/A2601/A260502/26000769/,12499.5
https://tabelog.com/en/kyoto/A2601/A260301/26039327/,5499.5
https://tabelog.com/en/kyoto/A2601/A260201/26029453/,2499.5
https://tabelog.com/en/kyoto/A2601/A260301/26041553/,24999.5
https://tabelog.com/en/kyoto/A2601/A260101/26042306/,5499.5
https://tabelog.com/en/kyoto/A2601/A260201/26003035/,4499.5
https://tabelog.com/en/kyoto/A2601/A260301/26039633/,3499.5
https://tabelog.com/en/kyoto/A2601/A260202/26032229/,4499.5
https://tabelog.com/en/kyoto/A2601/A260201/26039719/,6999.5
https://tabelog.com/en/kyoto/A2601/A260604/26040280/,4499.5
https://tabelog.com/en/kyoto/A2601/A260301/26034606/,6999.5
https://tabelog.com/en/kyoto/A2601/A260202/26013012/,3499.5
https://tabelog.com/en/kyoto/A2601/A260301/26033141/,3499.5
